article_id,condition,prompt_id,run,source,title,school_type,state,bias_score,justification,input_tokens,output_tokens
scalaskanews--2021-05-10--John Spitzberg donates $250 to Alyse Galvin's campaign committee in Q3 2020,,,,scalaskanews,John Spitzberg donates $250 to Alyse Galvin's campaign committee in Q3 2020,,,0,"Article is purely factual, reporting a specific FEC-documented donation with neutral language, factual context about donation regulations, and no editorial framing or selective emphasis.",943,54
"laharbornews--2021-05-10--Madera sees 39,600 nonfarm payroll employees in March",,,,laharbornews,"Madera sees 39,600 nonfarm payroll employees in March",,,0,"Article presents factual employment statistics from the U.S. Bureau of Labor Statistics with neutral language, no editorial framing, and transparent disclosure of methodology and data limitations.",947,54
swarkansastimes--2021-05-10--Inventories in photographic equipment manufacturing industry climb 0.7 percent in February,,,,swarkansastimes,Inventories in photographic equipment manufacturing industry climb 0.7 percent in February,,,0,"Article is purely factual, reporting Census Bureau statistics on photographic equipment manufacturing inventories with neutral language, no editorial framing, and objective presentation of data and methodology.",1037,54
northcoastcanews--2021-05-10--California collected $15.3 million in pari-mutuels sales tax in 2020,,,,northcoastcanews,California collected $15.3 million in pari-mutuels sales tax in 2020,,,0,"Article is purely factual, presenting specific tax collection data from official Census Bureau sources with neutral language, no editorial framing, and appropriate context about methodology and data limitations.",966,54
southsfvtoday--2021-05-11--731 people in their sixties in US test positive for COVID-19 during week ending March 6,,,,southsfvtoday,731 people in their sixties in US test positive for COVID-19 during week ending March 6,,,0,"Article presents factual statistics from CDC with neutral language, includes relevant context from credible sources (AAP, Children's Hospital Association, Mayo Clinic), and contains no editorial framing, loaded language, or selective omission of counterarguments.",980,70
nwvalleytimes--2021-05-10--Inventories in material handling equipment manufacturing industry climb 0.6 percent in January,,,,nwvalleytimes,Inventories in material handling equipment manufacturing industry climb 0.6 percent in January,,,0,"Article is purely factual, presenting Census Bureau statistics with objective language, methodological transparency, and no editorializing, loaded language, or selective framing.",1038,52
"pomonavalleynews--2021-05-10--Inventories in turbines, generators and other power transmission equipment industry fall 0.6 percent",,,,pomonavalleynews,"Inventories in turbines, generators and other power transmission equipment industry fall 0.6 percent in January",,,0,"Article presents factual Census Bureau data with objective language, no editorial framing, and explains methodology transparently without favoring any perspective.",1044,53
swalaskanews--2021-05-10--Inventories in metalworking machinery manufacturing industry climb 1 percent in January,,,,swalaskanews,Inventories in metalworking machinery manufacturing industry climb 1 percent in January,,,0,"Article presents factual Census Bureau data with neutral language, explains methodology clearly, and contains no editorial framing, loaded language, or selective omission of information.",1033,52
mobilecourant--2021-05-10--U.S. used car dealers report $11.8 billion in sales for June,,,,mobilecourant,U.S. used car dealers report $11.8 billion in sales for June,,,0,"Article is purely factual, presenting Census Bureau data with neutral language, explaining the methodology, and containing no editorial framing, charged language, or selective emphasis of perspectives.",967,54
eastsandiegonews--2021-05-10--California ranks first in the U.S. for the most motor fuels sales tax paid in 2020,,,,eastsandiegonews,California ranks first in the U.S. for the most motor fuels sales tax paid in 2020,,,0,"Article is purely factual, presenting census data with neutral language, appropriate caveats about classification differences, and no editorial framing or advocacy for any particular perspective.",969,53
"wiregrasstimes--2021-05-10--1,080 people in their sixties in US test positive for COVID-19 during week ending March 5",,,,wiregrasstimes,"1,080 people in their sixties in US test positive for COVID-19 during week ending March 5",,,0,"Article presents factual COVID-19 statistics from CDC with specific numbers, provides relevant context from medical organizations, and contains no editorializing, charged language, or selective framing of information.",983,59
swvalleytimes--2021-05-10--40% fewer people test positive for type B flu during week ending April 17,,,,swvalleytimes,40% fewer people test positive for type B flu during week ending April 17,,,0,"Article presents factual data from CDC with objective language, includes relevant context about seasonal baselines and methodology, and contains no detectable editorial framing or bias.",1007,52
upperdeltanews--2021-05-10--Inventories in metalworking machinery manufacturing industry climb 1 percent in January,,,,upperdeltanews,Inventories in metalworking machinery manufacturing industry climb 1 percent in January,,,0,"Article presents purely factual data from the U.S. Census Bureau with objective language, no editorial framing, and includes methodological context about data collection without advocacy or selective emphasis.",1033,57
chicotimes--2021-05-11--Inventories in computer and electronic products industry fall 0.3 percent in January,,,,chicotimes,Inventories in computer and electronic products industry fall 0.3 percent in January,,,0,"Article is purely factual, presenting Census Bureau statistics with neutral language, no editorial framing, and objective explanation of data collection methodology without advocating for any particular perspective.",1035,54
